scorer,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000,DLC_dlcrnetms5_ml_comparison_5Sep27shuffle1_200000
94,,,0.0,,,0.0,417.235,178.748,0.9990000128746033,,,0.0,395.216,211.335,0.9700000286102295,491.673,203.366,0.8939999938011169,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
95,,,0.0,,,0.0,417.315,178.899,0.9990000128746033,,,0.0,395.207,211.306,0.968999981880188,491.71,203.364,0.875,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
96,,,0.0,,,0.0,420.257,177.48,1.0,,,0.0,394.476,203.755,0.9779999852180481,491.167,187.121,0.9800000190734863,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
97,459.667,132.229,0.2540000081062317,337.305,114.15,0.9950000047683716,410.953,171.07,0.9990000128746033,,,0.0,396.223,194.905,0.9779999852180481,485.341,178.935,0.6010000109672546,299.202,125.243,0.9559999704360962,468.524,140.218,0.7039999961853027,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
98,450.929,125.252,0.9980000257492065,330.728,107.879,0.5189999938011169,411.922,169.019,1.0,,,0.0,395.316,197.473,0.9919999837875366,498.632,202.941,0.9380000233650208,300.385,118.361,0.968999981880188,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,436.063,132.027,0.15000000596046448,314.67,170.696,0.5509999990463257,,,0.0,,,0.0,,,0.0,,,0.0,260.408,228.009,0.5170000195503235,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
101,380.762,131.933,0.19699999690055847,321.334,117.354,0.9919999837875366,399.854,179.215,0.9990000128746033,,,0.0,378.676,202.309,0.9890000224113464,460.423,188.299,0.4440000057220459,284.638,155.196,0.8349999785423279,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
102,413.596,140.75,0.28600001335144043,314.197,131.408,0.48399999737739563,,,0.0,,,0.0,,,0.0,,,0.0,283.859,125.055,0.23199999332427979,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
103,403.869,147.882,0.5960000157356262,313.78,144.29,0.996999979019165,,,0.0,,,0.0,,,0.0,443.445,163.966,0.5189999938011169,268.126,157.916,0.7950000166893005,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
104,420.25,172.01,0.23399999737739563,313.072,158.076,1.0,,,0.0,,,0.0,,,0.0,435.898,179.641,0.7070000171661377,282.632,159.238,0.5260000228881836,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
105,,,0.0,,,0.0,393.144,236.188,0.9990000128746033,,,0.0,369.905,260.417,0.9990000128746033,466.066,220.313,0.8330000042915344,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
106,411.986,180.219,0.7490000128746033,314.43,174.442,0.9909999966621399,,,0.0,,,0.0,,,0.0,,,0.0,251.063,219.569,0.5509999990463257,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,435.999,188.255,0.10700000077486038,325.282,162.81,0.9940000176429749,,,0.0,,,0.0,,,0.0,483.763,171.12,0.4429999887943268,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,444.548,125.261,0.828000009059906,337.971,116.925,0.9990000128746033,,,0.0,,,0.0,,,0.0,475.924,148.441,0.41499999165534973,267.705,179.229,0.32899999618530273,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
112,444.146,108.144,0.17800000309944153,336.202,107.761,1.0,411.184,163.227,1.0,,,0.0,394.486,188.894,1.0,474.964,133.386,0.953000009059906,267.861,140.106,0.5099999904632568,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
113,444.281,100.113,0.1289999932050705,336.19,107.642,0.9990000128746033,411.149,163.316,1.0,,,0.0,394.5,188.774,1.0,475.009,133.603,0.9520000219345093,267.892,140.152,0.5059999823570251,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
114,444.535,108.008,0.8149999976158142,345.185,94.285,1.0,414.026,156.0,1.0,,,0.0,395.736,179.83,0.9990000128746033,467.815,132.272,0.2639999985694885,290.825,148.951,0.46000000834465027,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
115,444.451,107.564,0.593999981880188,333.335,90.083,0.9300000071525574,409.191,152.328,1.0,,,0.0,388.295,174.098,1.0,468.211,133.254,0.949999988079071,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
116,435.523,92.585,0.7250000238418579,324.046,101.497,0.9110000133514404,399.809,155.848,0.996999979019165,,,0.0,379.785,178.28,0.9909999966621399,452.852,140.121,0.9490000009536743,283.575,132.362,0.6589999794960022,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
117,420.149,99.194,0.9940000176429749,320.417,103.551,1.0,395.376,153.862,1.0,,,0.0,379.09,175.108,0.9990000128746033,444.509,147.656,0.5450000166893005,276.611,116.139,0.48100000619888306,,,0.0,,,0.0,268.235,308.024,0.1469999998807907,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
118,413.47,110.215,0.9829999804496765,315.917,106.793,0.9990000128746033,383.909,155.572,1.0,354.316,150.737,0.9990000128746033,365.129,176.549,0.9980000257492065,434.645,131.825,0.8619999885559082,273.488,140.912,0.9459999799728394,299.209,99.93,0.11999999731779099,,,0.0,251.89,236.39,0.5910000205039978,,,0.0,235.946,300.124,0.10599999874830246,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
119,413.434,110.126,0.9850000143051147,316.001,106.825,1.0,384.01,155.561,1.0,354.476,150.615,0.9990000128746033,365.133,176.505,0.9990000128746033,434.724,131.873,0.8510000109672546,273.43,140.861,0.9480000138282776,299.195,99.891,0.1340000033378601,,,0.0,252.007,236.173,0.38600000739097595,,,0.0,235.961,300.104,0.10899999737739563,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
120,403.474,101.757,0.9990000128746033,307.459,107.797,0.9919999837875366,378.62,161.875,1.0,,,0.0,357.227,184.481,0.996999979019165,427.094,138.917,0.9409999847412109,266.175,147.164,0.9359999895095825,,,0.0,,,0.0,243.508,242.752,0.8320000171661377,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
121,397.421,126.075,0.9980000257492065,305.52,108.517,0.906000018119812,371.587,165.177,0.9980000257492065,,,0.0,356.005,186.104,0.9909999966621399,420.253,148.048,0.9700000286102295,,,0.0,,,0.0,,,0.0,259.202,252.156,0.32499998807907104,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
122,396.735,125.301,0.28200000524520874,306.733,115.206,1.0,372.657,164.804,0.9980000257492065,,,0.0,354.797,186.863,0.9940000176429749,420.106,155.782,0.972000002861023,260.593,154.883,0.9210000038146973,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
123,403.385,126.015,0.6169999837875366,310.934,124.328,0.9990000128746033,,,0.0,,,0.0,,,0.0,,,0.0,265.981,147.515,0.5849999785423279,,,0.0,,,0.0,332.021,252.327,0.22599999606609344,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
124,402.666,130.939,0.7730000019073486,316.129,118.908,1.0,,,0.0,,,0.0,,,0.0,,,0.0,280.385,149.754,0.9430000185966492,,,0.0,,,0.0,,,0.0,,,0.0,348.006,267.879,0.16699999570846558,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
125,399.18,130.591,0.8450000286102295,316.312,119.161,1.0,,,0.0,,,0.0,,,0.0,,,0.0,280.541,150.073,0.9480000138282776,,,0.0,,,0.0,,,0.0,,,0.0,348.007,267.861,0.1340000033378601,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
126,419.336,125.532,0.36500000953674316,319.62,113.225,1.0,393.874,172.69,0.996999979019165,,,0.0,371.126,184.281,0.9950000047683716,427.87,179.844,0.34599998593330383,282.801,145.207,0.984000027179718,,,0.0,,,0.0,283.725,307.919,0.27300000190734863,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
127,428.62,117.369,0.9589999914169312,331.802,107.837,1.0,400.566,161.114,0.9990000128746033,,,0.0,382.269,177.975,1.0,444.345,147.821,0.43799999356269836,297.529,130.426,0.9950000047683716,,,0.0,,,0.0,299.882,300.319,0.5920000076293945,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
128,443.63,110.85,0.9950000047683716,347.546,101.537,1.0,410.888,152.573,1.0,,,0.0,396.278,171.422,0.9990000128746033,460.18,139.978,0.7929999828338623,298.339,131.514,0.656000018119812,,,0.0,,,0.0,244.256,331.999,0.22699999809265137,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
129,452.723,101.691,0.9990000128746033,358.817,94.954,1.0,425.622,149.238,0.9990000128746033,,,0.0,404.123,168.875,0.9950000047683716,468.096,132.086,0.44999998807907104,314.022,116.868,0.8899999856948853,,,0.0,,,0.0,258.565,322.773,0.824999988079071,,,0.0,363.934,316.575,0.8579999804496765,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
130,460.571,100.922,0.984000027179718,367.093,93.357,1.0,433.725,144.72,1.0,405.49,138.464,0.9990000128746033,419.125,162.118,0.9909999966621399,476.157,132.219,0.8420000076293945,314.697,132.354,0.8510000109672546,372.86,83.878,0.18299999833106995,,,0.0,257.419,316.195,0.9160000085830688,,,0.0,371.982,324.064,0.22300000488758087,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
131,461.038,110.313,0.9700000286102295,367.167,93.311,1.0,433.628,144.716,1.0,405.366,138.348,0.9990000128746033,419.12,161.956,0.9900000095367432,476.157,132.031,0.7940000295639038,314.57,132.787,0.8889999985694885,372.737,83.975,0.16699999570846558,,,0.0,257.109,316.259,0.925000011920929,,,0.0,371.956,324.031,0.2280000001192093,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
132,467.062,100.098,0.996999979019165,374.343,93.522,1.0,443.071,141.306,0.9990000128746033,414.135,137.948,1.0,427.149,161.391,0.9929999709129333,482.521,139.699,0.9940000176429749,340.676,123.876,0.5400000214576721,,,0.0,,,0.0,307.957,404.095,0.12999999523162842,,,0.0,395.948,236.037,0.24199999868869781,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
133,476.96,101.176,0.9980000257492065,381.03,93.92,1.0,447.443,145.735,0.9990000128746033,,,0.0,435.382,162.02,0.9959999918937683,497.866,140.204,0.9950000047683716,339.677,132.444,0.5849999785423279,,,0.0,,,0.0,,,0.0,,,0.0,380.193,372.413,0.2409999966621399,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
134,481.322,102.647,0.996999979019165,389.485,93.148,1.0,454.133,147.256,0.9990000128746033,,,0.0,438.327,166.103,0.9959999918937683,499.398,139.875,0.9990000128746033,340.263,138.612,0.625,,,0.0,,,0.0,267.754,339.892,0.24400000274181366,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
135,491.641,109.771,0.9950000047683716,396.051,98.666,1.0,459.515,153.058,1.0,,,0.0,446.33,172.64,1.0,508.035,155.67,0.9929999709129333,355.347,140.652,0.7699999809265137,,,0.0,,,0.0,323.856,268.238,0.1770000010728836,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
136,492.555,111.773,0.9959999918937683,398.186,107.424,1.0,464.398,156.315,1.0,,,0.0,448.829,177.554,0.9990000128746033,508.945,156.404,0.949999988079071,362.178,124.531,0.3720000088214874,,,0.0,,,0.0,292.161,323.988,0.44999998807907104,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
137,491.184,112.071,0.996999979019165,398.225,107.294,1.0,464.293,156.343,1.0,,,0.0,448.514,177.367,0.9990000128746033,508.929,156.396,0.9490000009536743,362.308,124.55,0.32600000500679016,,,0.0,,,0.0,292.15,324.027,0.47699999809265137,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
138,491.765,125.486,0.9860000014305115,402.272,112.833,1.0,465.34,164.657,1.0,,,0.0,450.693,187.12,1.0,509.217,162.877,0.9800000190734863,363.746,109.154,0.3179999887943268,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
139,492.83,129.111,1.0,403.003,123.611,1.0,465.696,172.438,1.0,,,0.0,448.478,193.519,1.0,508.248,171.334,0.9919999837875366,362.395,140.343,0.7549999952316284,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
140,491.413,142.289,0.9959999918937683,395.838,128.14,1.0,462.921,181.335,1.0,,,0.0,445.786,202.302,1.0,508.074,177.562,0.9860000014305115,362.755,155.682,0.640999972820282,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
141,491.431,143.594,0.9990000128746033,394.478,137.758,0.9990000128746033,459.336,185.448,1.0,,,0.0,443.309,205.494,1.0,500.964,171.614,0.984000027179718,362.754,156.922,0.8190000057220459,,,0.0,452.444,363.534,0.1420000046491623,,,0.0,459.702,396.487,0.7940000295639038,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
142,485.814,144.404,0.9909999966621399,394.489,138.806,1.0,458.822,186.642,1.0,,,0.0,440.98,207.698,1.0,501.529,171.604,0.9929999709129333,355.259,164.279,0.640999972820282,,,0.0,,,0.0,267.604,300.588,0.777999997138977,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
143,485.352,144.339,0.9900000095367432,394.586,138.62,1.0,458.893,186.655,1.0,429.939,185.734,0.9990000128746033,441.096,207.684,1.0,501.6,171.746,0.9919999837875366,355.279,163.431,0.7260000109672546,390.03,125.094,0.6320000290870667,,,0.0,267.539,300.665,0.800000011920929,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
144,486.311,158.557,0.9890000224113464,395.585,141.672,0.9990000128746033,458.142,188.228,1.0,,,0.0,440.392,211.286,1.0,500.658,186.82,0.8600000143051147,347.699,162.921,0.9549999833106995,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
145,485.621,158.257,0.9990000128746033,394.036,142.095,0.9990000128746033,457.675,193.291,1.0,,,0.0,440.196,217.913,1.0,507.178,202.191,0.9330000281333923,347.946,161.717,0.9779999852180481,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
146,491.778,158.092,0.9959999918937683,393.959,155.999,1.0,459.18,201.245,1.0,,,0.0,441.991,222.96,1.0,506.753,212.445,0.9670000076293945,330.841,204.012,0.9710000157356262,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
147,487.005,159.584,0.9909999966621399,395.512,157.707,1.0,458.51,204.358,1.0,431.088,203.917,1.0,442.641,230.475,1.0,507.316,203.18,0.7929999828338623,332.423,203.993,0.9459999799728394,377.855,147.211,0.34700000286102295,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
148,477.209,163.696,0.1889999955892563,395.99,167.246,0.9980000257492065,458.921,217.683,1.0,432.228,215.632,1.0,442.166,239.3,1.0,507.143,202.93,0.6660000085830688,332.236,211.169,0.7860000133514404,452.057,155.216,0.35600000619888306,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
149,477.122,163.851,0.15800000727176666,396.091,167.238,0.996999979019165,459.098,217.54,1.0,432.328,215.26,1.0,442.239,239.179,1.0,507.139,202.906,0.527999997138977,332.384,211.144,0.8059999942779541,452.094,155.281,0.27799999713897705,,,0.0,371.976,348.122,0.14399999380111694,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
150,476.511,172.052,0.4860000014305115,402.004,179.862,0.9990000128746033,463.568,229.091,1.0,,,0.0,449.57,251.099,1.0,507.664,202.944,0.5640000104904175,340.313,235.3,0.3610000014305115,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
151,493.096,188.452,0.6669999957084656,406.253,188.539,1.0,471.023,236.138,1.0,,,0.0,455.928,262.642,1.0,517.693,201.935,0.9549999833106995,345.539,244.365,0.949999988079071,,,0.0,,,0.0,,,0.0,435.915,348.376,0.18799999356269836,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
152,499.102,189.621,0.8330000042915344,412.219,191.715,1.0,475.733,238.109,1.0,,,0.0,459.496,264.567,1.0,523.572,212.489,0.8960000276565552,379.116,206.327,0.28200000524520874,,,0.0,,,0.0,300.557,315.41,0.9879999756813049,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
153,509.997,191.275,0.7839999794960022,422.062,190.409,1.0,487.536,236.306,1.0,,,0.0,472.683,264.646,1.0,532.986,227.519,0.9520000219345093,388.771,212.126,0.4950000047683716,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
154,515.656,190.478,0.890999972820282,430.161,189.161,1.0,,,0.0,,,0.0,,,0.0,539.778,188.709,0.6970000267028809,395.475,204.11,0.2329999953508377,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
155,515.544,190.583,0.8960000276565552,430.209,189.142,1.0,,,0.0,,,0.0,,,0.0,539.683,188.772,0.8119999766349792,395.335,204.317,0.27900001406669617,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
156,531.764,179.34,0.8889999985694885,442.902,179.909,1.0,,,0.0,,,0.0,,,0.0,547.358,189.181,0.7580000162124634,405.046,206.125,0.5320000052452087,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
157,526.394,178.545,0.8859999775886536,451.906,173.795,1.0,519.453,220.987,1.0,,,0.0,504.086,247.274,1.0,562.39,196.521,0.9589999914169312,403.92,207.425,0.7900000214576721,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
158,541.536,164.167,0.32100000977516174,459.602,169.925,1.0,523.815,216.354,1.0,,,0.0,508.556,237.468,1.0,570.654,195.501,0.9649999737739563,403.418,212.257,0.8360000252723694,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
159,563.163,161.73,0.949999988079071,465.518,160.621,1.0,532.317,211.203,1.0,,,0.0,517.196,233.717,1.0,586.441,202.343,0.9340000152587891,417.323,189.921,0.9940000176429749,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
160,571.755,156.575,0.9679999947547913,470.261,159.165,1.0,535.484,204.951,1.0,,,0.0,519.893,231.228,1.0,586.413,187.247,0.8169999718666077,426.256,179.436,0.9779999852180481,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
161,571.696,156.553,0.9639999866485596,470.694,159.002,1.0,535.65,204.985,1.0,,,0.0,519.688,231.117,1.0,586.54,187.26,0.8339999914169312,426.357,179.732,0.9819999933242798,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
162,563.148,149.926,0.9739999771118164,468.35,156.6,1.0,535.912,200.664,1.0,,,0.0,520.808,223.693,1.0,579.699,180.569,0.9539999961853027,419.598,189.877,0.9649999737739563,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
163,556.872,146.763,0.9900000095367432,465.329,151.064,1.0,531.138,199.563,1.0,,,0.0,513.149,221.238,1.0,578.706,186.365,0.9610000252723694,418.03,181.406,0.9959999918937683,,,0.0,,,0.0,341.414,420.081,0.7749999761581421,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
164,558.65,149.766,0.996999979019165,460.206,150.228,0.9950000047683716,526.71,194.934,1.0,,,0.0,508.967,218.893,1.0,578.761,186.65,0.9829999804496765,419.073,180.094,0.9649999737739563,443.364,164.086,0.12200000137090683,,,0.0,411.907,284.189,0.10000000149011612,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
165,546.302,148.926,0.8999999761581421,458.743,141.538,0.9649999737739563,520.059,192.522,1.0,490.221,190.29,1.0,502.942,216.519,1.0,564.608,181.089,0.9879999756813049,410.309,189.061,0.984000027179718,427.43,155.809,0.23800000548362732,,,0.0,411.817,284.63,0.125,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
166,540.735,148.173,0.8479999899864197,443.169,141.979,0.9929999709129333,506.231,188.868,1.0,,,0.0,489.852,216.902,1.0,555.907,187.55,0.8690000176429749,394.101,189.289,0.6980000138282776,411.855,164.113,0.10599999874830246,,,0.0,403.244,284.601,0.3970000147819519,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
167,540.658,147.856,0.8410000205039978,443.155,141.995,0.9940000176429749,506.217,188.687,1.0,,,0.0,489.846,216.61,1.0,555.917,187.537,0.9200000166893005,393.945,189.323,0.699999988079071,412.009,164.201,0.10899999737739563,,,0.0,403.647,276.32,0.41499999165534973,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
